day_of_week_encoded,platform_encoded,topic_category_encoded,emotion_type_encoded,location_encoded,language_encoded,sentiment_bucket_encoded,toxicity_bucket_encoded,past_perf_bucket_encoded,growth_bucket_encoded,sentiment_score,toxicity_score,user_past_sentiment_avg,user_engagement_growth,sentiment_bucket,toxicity_bucket,past_perf_bucket,growth_bucket,sentiment_toxicity_interaction,abs_sentiment,perf_momentum,toxicity_squared,sentiment_squared,engagement_rate
3,2,5,0,10,5,1,4,3,3,-0.6805943387333848,1.5609104505836573,0.6557859704999391,0.9585208619643245,1,4,3,3,-0.37823742,0.3966,0.10587044,0.90954369,0.15729156,0.22055
0,1,5,0,5,5,0,3,4,2,-1.542405132387544,0.4914619360751151,0.9794054073126451,0.21626646936899813,0,3,4,2,-0.5806272499999999,0.8995,0.036066940000000006,0.41667024999999996,0.80910025,0.20967
6,3,2,4,30,1,4,2,4,3,1.2107967389283683,-0.1390338299411148,0.9143693468599308,1.4213951160827856,4,2,4,3,0.32795297999999995,0.7071,0.21840596999999998,0.21511043999999999,0.49999040999999994,0.0275
6,0,4,0,3,7,4,3,3,0,1.366056349000086,0.5948674056804188,0.40570063937243533,-1.3758554061979287,4,3,3,0,0.53868681,0.7977,-0.09366566,0.45603009,0.6363252899999999,0.04408
6,0,3,4,24,9,3,1,0,1,0.32122429314218,-0.8486451901520067,-0.6149319359988265,-0.3318014812973466,3,1,0,1,0.0487484,0.188,0.033615120000000005,0.06723648999999998,0.035344,0.15413
3,2,4,4,6,4,0,2,0,3,-1.169507879058562,-0.2813031002034451,-1.0217975301910065,1.2944668556389751,0,2,0,3,-0.28830732,0.6819,-0.22115151000000002,0.17875984,0.46498760999999994,0.31025
0,4,3,2,6,4,0,4,3,2,-0.9815169383867361,1.6070612138638767,0.858871908606948,0.3204304222332121,0,4,3,2,-0.5533174000000001,0.5722,0.046640129999999995,0.935089,0.32741284000000004,0.98925
3,1,0,1,11,5,4,1,2,3,1.7043372212755505,-0.4839500607722279,0.14399553211071336,1.6893931007698528,4,1,2,3,0.36261444,0.9951,0.041472600000000005,0.13278736,0.9902240099999999,0.30785
5,3,1,3,19,4,0,1,4,0,-1.4013690848279154,-1.0266552770899957,1.6256037039708136,-1.693176057307455,0,1,4,0,-0.1699776,0.8172,-0.45991812,0.043264,0.66781584,0.03213
1,1,0,1,7,0,0,4,0,0,-1.10438795430442,1.4040672550749418,-1.6258524596758164,-0.9571301122338367,0,4,0,0,-0.58498315,0.6439,0.25880400000000003,0.8253722499999999,0.41460721000000006,0.04415
6,0,4,1,16,2,1,4,0,2,-0.22064202810149705,1.5501535057589446,-0.5443461317208139,0.5415201367562624,1,4,0,2,-0.12186692,0.1282,-0.0493592,0.90364036,0.016435240000000004,0.02727
0,0,2,0,8,7,3,4,4,1,0.17744635401395573,1.2527760310886589,1.603578158164161,-0.5673775733710491,3,4,4,1,0.09003609,0.1041,-0.15141735,0.74805201,0.010836809999999999,0.07519
6,1,1,0,30,0,3,1,0,0,0.3500141546124323,-1.0294312628512117,-1.5885651183495935,-0.8115765092249019,3,1,0,0,0.04243456,0.2048,0.21426735,0.04293184,0.04194304,0.44776
2,0,0,3,23,4,2,1,4,0,-0.17025977052855554,-0.9919554550747931,1.2978219592891338,-1.4676024640187266,2,1,4,0,-0.0215384,0.0988,-0.3182901,0.047524,0.00976144,0.02126
6,3,1,2,22,1,1,3,0,0,-0.35482334673963717,0.901266834074657,-0.7828116867140995,-1.032666223747952,1,3,0,0,-0.15768339999999997,0.2065,0.13425016,0.5830849599999999,0.04264224999999999,0.82467
1,3,5,2,0,5,0,1,2,2,-1.1343773933359327,-1.033248243272884,0.20140069480364245,0.4563264402083788,0,1,2,2,-0.13631454,0.6614,0.01567608,0.04247721,0.43744995999999997,0.15095
4,1,4,2,14,2,1,0,0,1,-0.24120621486596294,-1.4930208849743176,-0.36449974588224154,-0.14209891813404288,1,0,0,1,-0.01031872,0.1402,0.00838974,0.00541696,0.019656039999999996,0.03256
4,2,0,4,12,8,4,1,0,3,0.7415905442524708,-0.45931318714143415,-0.5694934084291968,0.771922522561875,4,1,0,3,0.16097095,0.4333,-0.07348712,0.13801225,0.18774889000000003,0.13576
6,3,5,1,13,8,4,4,0,3,0.8156216166045481,1.4040672550749418,-0.80726524544432,1.3531021933439962,4,4,0,3,0.43290025,0.4765,-0.1824912,0.8253722499999999,0.22705224999999998,0.07627
0,2,3,4,30,8,0,4,1,3,-1.228801284229439,1.1139767430278487,-0.2665120814668188,1.4276035636044937,0,4,1,3,-0.59104085,0.7165,-0.06314778,0.6804600099999999,0.5133722500000001,0.03204
2,1,4,3,20,3,1,1,1,0,-0.34676904025688804,-0.9204738217234757,-0.3214892312361799,-1.015075622436446,1,1,1,0,-0.04814948,0.2018,0.053937870000000006,0.05692996,0.04072324,0.04611
1,4,3,4,28,1,0,0,0,2,-1.019389315677961,-1.3115408158348083,-1.5993177470111088,0.2835246508541694,0,0,0,2,-0.07482237000000001,0.5943,-0.07660223999999999,0.015850810000000003,0.3531924900000001,0.04717
1,4,2,4,24,4,0,4,4,1,-0.9630091702987168,1.4519530094559214,1.2052106092044688,-0.28523812488453565,0,4,4,1,-0.51777922,0.5614,-0.056895879999999996,0.85063729,0.31516996,0.10373
4,1,3,2,15,6,2,0,0,2,-0.01945573425580545,-1.6529870644644011,-1.3017127343794885,0.10175510396860386,2,0,0,2,-0.000297,0.0108,-0.022847549999999998,0.00075625,0.00011664000000000001,0.02349
2,4,1,0,18,2,2,3,4,2,0.10375801810795286,0.7423416492450295,1.5525898867692332,0.38458437995752937,2,3,4,2,0.04385758,0.0611,0.10087875,0.51523684,0.0037332100000000003,0.03099
6,2,3,2,19,0,4,2,3,2,0.7775778710902862,-0.0685931912502537,0.5942184999380363,0.47564161027591517,4,2,3,2,0.21992662999999998,0.4543,0.04779549,0.23435280999999997,0.20638848999999998,0.04557
1,3,4,3,5,6,4,4,0,3,1.6099133303820443,1.608796204964637,-1.0941176294144248,1.0278485259567318,4,4,0,3,0.90945,0.94,-0.18819059999999999,0.93605625,0.8835999999999999,0.11518
2,3,0,4,21,1,3,2,4,2,0.3200247155809195,0.3137988473572785,1.113292977097966,0.13831596159644058,3,2,4,2,0.11131239000000001,0.1873,0.026443739999999997,0.3531924900000001,0.03508129,0.06645
1,4,3,3,25,7,1,0,0,0,-0.6110188401802751,-1.4767119686271726,-1.064634615342528,-1.437594967663804,1,0,0,0,-0.027874799999999998,0.356,0.25463592,0.006130889999999999,0.126736,0.16424
0,2,5,4,14,8,0,3,1,3,-1.6854975986236194,0.3450286871709604,-0.025098225066343603,1.0119824934012556,0,3,1,3,-0.5930439,0.983,-0.0038272,0.36397088999999994,0.966289,0.12909
0,3,2,4,20,5,1,0,3,3,-0.6845358078632408,-1.6432711143001446,0.5975136603343071,1.025089215947084,1,0,3,3,-0.012086669999999999,0.3989,0.1031772,0.00091809,0.15912120999999999,0.26715
1,0,4,3,0,0,3,1,1,0,0.5885587210802369,-0.43571730817109633,-0.30033083290223017,-0.8153705604881679,3,1,1,0,0.1301352,0.344,0.04041818,0.14311089000000002,0.11833599999999998,0.11252
4,0,4,1,28,8,1,0,3,2,-0.32671895816153373,-1.691503866901276,0.6592545603907505,0.3307778347693923,1,0,3,2,-0.00311764,0.1901,0.03697704,0.00026896000000000005,0.03613801,0.05441
3,4,1,4,25,7,0,2,0,3,-0.9455296115489208,-0.17373365195631735,-0.6803148554406218,1.544184411512124,0,2,0,3,-0.25013456,0.5512,-0.17535195999999997,0.20593444,0.30382144,0.11257
0,1,3,3,15,4,4,3,3,0,1.4467707820506148,0.719786764935148,0.5029945858096958,-1.387582473738933,4,3,3,0,0.60090624,0.8448,-0.11697894999999998,0.5059476900000001,0.7136870399999999,0.16578
1,1,1,0,27,5,1,1,0,0,-0.6146175728640566,-0.3881785520102689,-1.5249164938532038,-1.4113815225721476,1,1,0,0,-0.1403752,0.3581,0.35831796,0.15366400000000002,0.12823560999999997,0.12586
4,3,0,0,21,9,3,0,2,2,0.2848942298582902,-1.5901803866168849,0.06317738765480717,0.15659639041035892,3,0,2,2,0.00760608,0.1668,0.00175856,0.00207936,0.02782224,0.03091
4,4,3,0,1,8,1,2,1,0,-0.20984583005015242,0.050427198261890974,-0.10973181840214238,-1.6331610645976098,1,2,1,0,-0.06319295999999999,0.1219,0.029200499999999997,0.26873855999999996,0.014859609999999999,0.06418
4,3,2,0,15,2,4,0,1,1,1.2670055160845752,-1.4614440469404832,-0.03428998827699389,-0.07484073664887156,4,0,1,1,0.06118973,0.7399,0.00037881,0.00683929,0.54745201,0.0171
1,4,4,4,6,6,1,4,3,3,-0.4687832150593859,1.2836588726821891,0.4861719248392604,0.9371362093895521,1,4,3,3,-0.23854740000000002,0.273,0.07684686,0.76352644,0.07452900000000001,0.93402
1,1,0,0,31,0,0,4,4,2,-0.9078286024807332,1.4047612515152457,1.6101684789567026,0.6060190082317857,0,4,4,2,-0.48088403999999996,0.5292,0.16431332999999998,0.8257356899999999,0.28005264,0.03613
4,4,4,3,18,2,3,4,4,1,0.3243089211568499,1.3301566341825604,0.9658779067384805,-0.10622788800861817,3,4,4,1,0.16839056,0.1898,-0.01664032,0.78712384,0.03602404,0.04859
2,3,3,2,16,7,1,4,0,3,-0.21858560942505043,1.1202227109905851,-1.0332438768306844,1.2768762543274688,1,4,0,3,-0.1049909,0.127,-0.22060416,0.68343289,0.016129,0.05565
2,0,0,0,12,3,0,2,0,1,-1.6133515767249513,0.3297607654842714,-1.5809342205898083,-0.3349057050582006,0,2,0,1,-0.56350501,0.9409,0.08746061000000001,0.35868121,0.8852928099999999,0.17808
0,2,1,3,29,9,0,3,0,1,-0.9170824865247428,0.7118058058716512,-0.7396277425734972,-0.14623788314851494,0,3,0,1,-0.37903139999999996,0.5346,0.017595,0.5026809999999999,0.28579715999999994,0.19484
6,1,4,3,4,7,4,1,0,0,1.7041658530525132,-0.6307303078965346,-0.8638032606645462,-0.7125862626287779,4,1,0,0,0.3204895,0.995,0.10210096,0.10374841,0.990025,0.3148
0,1,2,2,13,0,2,3,0,3,0.06725658660102585,1.0053663001202646,-1.3162808119208964,1.4551966637009741,2,3,0,3,0.03158528,0.0398,-0.32034674999999996,0.62980096,0.00158404,0.06299
3,1,3,4,7,0,1,3,0,3,-0.36459133545275846,0.4192863062834941,-1.018849228783817,1.026123957200702,1,3,0,3,-0.13256134,0.2122,-0.174921,0.39025009000000005,0.04502884,0.02945
3,3,0,2,22,8,1,4,0,3,-0.6067346346043447,1.2125242375510237,-1.5630709826521296,1.1599504926686324,1,4,0,3,-0.30164155,0.3535,-0.30350254,0.7281208899999999,0.12496224999999998,0.02761
4,1,2,0,6,5,0,2,4,0,-1.4608338582218292,0.20796439021091045,1.5354203668097166,-1.495540477866413,0,2,4,0,-0.48030122,0.8519,-0.38362968,0.31787044,0.72573361,0.20909
0,3,1,1,11,8,2,4,4,1,0.10170159943150628,1.6688268970509372,1.0043792545264874,-0.30696769121051404,2,4,4,1,0.058989520000000004,0.0599,-0.0510928,0.96983104,0.0035880100000000004,0.08063
5,4,3,4,23,2,0,4,0,3,-0.875954112995811,1.4543819969969858,-1.606948644770894,1.5538419965458923,0,4,0,3,-0.4712838000000001,0.5106,-0.41768265000000004,0.851929,0.26071236000000003,0.08757
3,2,2,0,18,0,2,0,3,0,0.15276932989659664,-1.3091118282937442,0.4801018925303404,-0.8319264205460563,2,0,3,0,0.01135602,0.0897,-0.06684766,0.016027559999999996,0.00804609,0.17168
1,1,2,2,12,7,3,3,0,2,0.5825608332739344,0.8794059462050795,-0.8251284833819988,0.17211750921462923,3,3,0,2,0.25786065,0.3405,-0.02414187,0.57350329,0.11594025000000002,0.40928
4,2,2,0,2,7,4,0,0,3,1.397073997369822,-1.5554805646016823,-1.6329630689519798,1.6804253432384966,4,0,0,3,0.04535847999999999,0.8158,-0.45895682000000004,0.0030913599999999996,0.6655296399999999,0.07523
6,1,2,4,17,3,2,4,0,0,-0.0756645114120123,1.5751373776098903,-0.48399266762069515,-1.5279623704797778,2,4,0,0,-0.04176008,0.0436,0.12269920000000001,0.91738084,0.00190096,0.08221
5,4,2,2,29,1,4,1,4,3,1.0000138245925927,-0.5641066496273458,1.3956361942100162,0.7115626161008238,4,1,4,3,0.19935332999999997,0.5841,0.16712526000000003,0.11648568999999999,0.34117280999999994,0.14455
5,4,3,3,20,1,0,1,4,1,-1.4214191669232694,-0.47354011416766717,1.0324748326420599,-0.41423586783558214,0,1,4,1,-0.30453786,0.8289,-0.07107888,0.13498276,0.6870752099999999,0.3459
1,0,0,4,29,1,3,0,0,2,0.3798322254209079,-1.3021718638907036,-0.9054263393542832,0.25351715449924683,3,0,0,2,0.02857492,0.2222,-0.03878469999999999,0.016537959999999997,0.04937284,0.08753
3,0,5,1,32,8,0,1,3,2,-1.3705228046812163,-0.8972249409732902,0.7341761020322773,0.17729121548271934,0,1,3,2,-0.19604376,0.7992,0.02225952,0.06017209,0.6387206400000001,0.06765
3,1,0,3,32,1,4,1,4,1,1.262721310508645,-1.0537211382618537,1.0635187121648222,-0.5259879232263283,4,1,4,1,0.14762748,0.7374,-0.09312705,0.04008004,0.5437587600000001,0.16693
3,3,2,3,24,4,2,4,3,2,0.1212375768577489,1.2364671147415136,0.39009198486378394,0.04242993876117072,2,4,3,2,0.06133226,0.0713,0.0030111199999999995,0.7399440399999999,0.00508369,0.04756
2,1,0,4,6,1,4,3,0,0,0.9489460941275023,1.0143882538442175,-0.5275234707503785,-1.5014040116369154,4,3,0,0,0.44133366,0.5543,0.13146261,0.63393444,0.30724849000000004,0.20752
1,4,5,3,23,8,0,2,3,2,-0.9558117049311537,0.15209767676643438,0.5442708055103518,0.43183756387275235,0,2,3,2,-0.30517844,0.5572,0.039790860000000004,0.29997528999999995,0.31047184000000005,0.01171
3,2,3,3,17,3,1,3,0,3,-0.518822736186253,0.4557211193994566,-1.0752138145095027,0.7105278748472057,1,3,0,3,-0.19195744,0.3022,-0.1280295,0.40347904,0.09132484000000002,0.05751
0,4,2,3,10,0,2,1,3,0,-0.16049178181543425,-0.8944489552120739,0.5477393954011632,-1.1402793141242262,2,1,3,0,-0.02291191,0.0931,-0.10458208000000001,0.06056521000000001,0.008667610000000001,0.27608
0,1,4,2,25,6,0,4,0,2,-0.7110978824340093,1.1608215027483721,-0.7757010774379359,0.6743119309705751,0,4,0,2,-0.34743296,0.4144,-0.0875997,0.7029145600000001,0.17172736,0.06419
3,3,1,4,24,8,0,3,2,1,-1.2507364167782022,0.7031308503678507,0.21302047093786072,-0.003788503900434178,0,3,2,1,-0.51525045,0.7293,-1.243e-05,0.49914225,0.5318784899999999,0.0429
0,2,2,3,30,0,3,1,0,1,0.30357336616934677,-0.5606366674258255,-0.7170819082832228,-0.2062528758583601,3,1,0,1,0.06082671,0.1777,0.024225599999999996,0.11716929,0.03157729,0.03154
2,3,5,1,26,5,4,3,3,1,1.3730824461446118,0.37001255902190655,0.3916528503146491,-0.5797944684144654,4,3,3,1,0.4894989,0.8018,-0.03798183,0.3727102500000001,0.64288324,0.1334
2,4,2,0,13,8,0,1,4,0,-1.661334679175372,-0.5918665072395078,0.9410774890191789,-1.2503068007589424,0,1,4,0,-0.32293436999999997,0.9689,-0.19669215,0.11108889,0.93876721,0.07653
0,3,2,4,12,3,3,3,2,1,0.3191678744657334,0.7732244908385598,0.12040912085319569,-0.21625537464333427,3,3,2,1,0.13574756,0.1868,-0.00437453,0.52809289,0.03489424,0.03952
4,1,2,1,22,0,4,2,4,1,1.1148305340275275,-0.30455198095363073,1.2307047449019328,-0.5949706734675296,4,2,4,1,0.27092271,0.6511,-0.12195365,0.17313921000000002,0.42393121,0.22997
6,2,5,2,1,8,1,2,3,3,-0.499800863429122,0.2117813706325827,0.49310910462088325,1.6711126719559344,1,2,3,3,-0.16444239,0.2911,0.1387559,0.31911200999999995,0.08473921000000001,0.07533
1,3,0,0,18,7,1,0,2,0,-0.2319523308219533,-1.2213212785952816,0.1734785461826105,-0.926777702127708,1,0,2,0,-0.02047612,0.1348,-0.027171550000000003,0.02307361,0.01817104,0.04156
5,3,1,4,22,9,4,1,1,2,1.116886952703974,-0.9006949231748105,-0.08718598411186812,0.2980110284048217,4,1,1,2,0.15935689,0.6523,-0.004265120000000001,0.05968249,0.42549528999999997,0.17151
6,1,5,2,25,0,3,3,0,3,0.5762202090215574,0.856851061895198,-0.7115321644579247,1.126838772552856,3,3,0,3,0.25286944,0.3368,-0.13396376,0.5637006400000001,0.11343423999999999,0.12777
1,1,1,2,9,6,0,2,1,3,-0.7537685699702761,0.09623096332195828,-0.15135489709187946,1.0806203298912511,0,2,1,3,-0.23353188,0.4393,-0.026966940000000002,0.28259855999999994,0.19298449,0.68037
4,2,1,2,4,3,0,3,3,3,-1.064801894782823,0.8755889657834073,0.6713946250085905,0.9726623257637708,0,3,3,3,-0.46944896,0.6208,0.1099738,0.57183844,0.38539264,0.09998
2,3,2,1,6,6,4,2,4,2,1.1837205596884883,-0.19490054338559087,1.4707311653460835,0.10623898273428196,4,2,4,2,0.30949501,0.6913,0.027014100000000003,0.20043529,0.47789569000000004,0.04852
0,1,0,2,2,9,0,2,0,2,-0.6931042190151016,-0.3160029222186477,-1.2084076663166614,0.20246991932075784,0,2,0,2,-0.16672992,0.4039,-0.041509410000000004,0.17040384,0.16313520999999997,1.48306
4,0,0,2,27,0,3,1,4,3,0.5861595659577159,-0.9784225244888641,0.922000244619716,0.7829597626004672,3,1,4,3,0.07602294,0.3426,0.12154680000000001,0.049239609999999996,0.11737476000000001,0.04053
3,1,3,2,22,0,0,1,4,3,-1.1614535725758128,-1.0020184034592017,1.7069421369103415,1.2620449630256105,0,1,4,3,-0.14566572000000003,0.6772,0.36165333,0.046268010000000005,0.45859984000000004,0.2629
0,4,0,4,5,6,0,2,2,3,-1.007564908288393,0.016768370907144756,0.26400874233278865,0.8064138976824756,0,2,2,3,-0.29881038000000004,0.5874,0.036088760000000004,0.25877569000000006,0.34503876000000006,0.13157
2,0,1,4,13,8,4,0,4,3,1.2570661591484167,-1.4940618796347735,1.404134239442504,1.486583815060721,4,0,4,3,0.05380953,0.7341,0.3503952,0.005372890000000001,0.53890281,0.0511
1,0,1,3,15,6,1,3,3,3,-0.17454397610448594,1.0133472591837616,0.7988653034959105,0.9757665495246248,1,3,3,3,-0.08062467000000001,0.1013,0.13119018999999998,0.6334568100000001,0.01026169,0.04002
2,1,4,1,28,6,4,1,0,2,1.5403378318289347,-0.9739115476268877,-1.5176324550824998,0.4001054987617997,4,1,0,2,0.20074608,0.8994,-0.10221120000000002,0.04981824000000001,0.80892036,1.63196
6,2,5,4,32,1,1,3,3,1,-0.6242141933541409,0.7610795531332388,0.7926218416924499,-0.2459179572470509,1,3,3,1,-0.26302784,0.3637,-0.03223255,0.52301824,0.13227769,0.06136
6,4,4,3,22,8,1,4,3,3,-0.26057082406916837,1.2246691752563448,0.47750045011223186,1.651797501888398,1,4,3,3,-0.1298052,0.1515,0.13283631999999998,0.73410624,0.02295225,0.05009
3,1,1,3,5,7,4,3,3,3,1.0168079104502399,0.44357618169413593,0.5104520540749404,1.33896072954455,4,3,3,3,0.37516663,0.5939,0.11512536,0.39904489000000004,0.35271721,0.47196
6,1,2,2,10,7,1,2,4,3,-0.517280422178918,0.12433781915427232,1.057101820866821,1.0140519759084916,1,2,4,3,-0.16261161,0.3013,0.180245,0.29127608999999993,0.09078169000000001,0.19551
2,0,0,4,3,3,4,0,1,2,1.2940816953244554,-1.5367426607134729,-0.28385503092087594,0.42942316761431026,4,0,1,2,0.0460977,0.7557,-0.020356100000000002,0.003721,0.5710824900000001,0.46412
2,3,1,4,23,9,4,4,3,0,0.979621006051164,1.3874113405076445,0.5680306462624101,-0.7253480714234002,4,4,3,0,0.51709714,0.5722,-0.06885970000000001,0.8166736899999999,0.32741284000000004,0.10383
2,0,4,1,18,1,4,3,0,3,0.9475751483432046,0.485909964552683,-0.7713653400744218,1.6004053529587032,4,3,0,3,0.35639865,0.5535,-0.20613450000000003,0.41460721000000006,0.30636225,0.07733
3,4,2,0,30,8,0,3,0,1,-1.6495102717858041,0.4963199111572437,-1.0528414097137688,-0.251436577266347,0,3,0,1,-0.6223178,0.962,0.04354264000000001,0.41847961000000006,0.9254439999999999,0.01899
2,0,0,3,25,3,0,0,4,1,-0.8888067297236022,-1.7095477743491814,1.323662953975679,-0.35698018513538504,0,0,4,1,-0.00580272,0.5181,-0.07838175,0.00012544,0.26842761,0.14611
4,3,0,3,19,4,4,2,3,0,1.4354604793301584,-0.3336998314464009,0.5956059358943608,-1.2961803296693413,4,2,3,0,0.34173413999999996,0.8382,-0.12926852,0.16621929,0.7025792399999999,0.39947
2,2,0,0,20,4,2,1,3,0,0.133233352470354,-0.5755575908923626,0.7790943411182852,-1.123378540315132,2,1,3,0,0.0264654,0.0783,-0.14634228999999999,0.11424400000000001,0.006130889999999999,0.05415
1,0,4,2,24,2,1,4,4,2,-0.33922883844325047,1.2597159954916994,1.5680251117833437,0.23454689818291646,1,4,4,2,-0.17112606,0.1974,0.062486400000000004,0.75151561,0.038966759999999996,0.21781
0,1,3,0,32,6,0,2,3,0,-1.1530565296469892,-0.23966331378520203,0.5519017032701369,-0.9902418323496134,0,2,3,0,-0.29231604,0.6723,-0.09146617,0.18905104,0.45198729,0.04907
6,2,0,3,1,1,4,1,3,0,0.8103092016903944,-0.746627713427311,0.5989010962906317,-1.0385297575184542,4,1,3,0,0.13667058,0.4734,-0.10407467999999999,0.08334769,0.22410755999999998,0.24428
5,0,5,3,32,6,3,0,4,3,0.5914719808718696,-1.184192469039015,1.1960188459938186,1.1116625674997915,3,0,4,3,0.05621082,0.3457,0.22343263,0.02643876,0.11950849000000001,0.08082
2,4,3,1,7,6,0,1,0,0,-1.6393995466266083,-0.8146393645771081,-0.7737933529979897,-1.491746426603147,0,1,0,0,-0.25728650999999997,0.9561,0.19188805,0.07241481000000001,0.9141272099999999,0.65689
6,4,0,3,0,1,0,1,0,2,-1.2380551682734484,-0.40552846301787016,-1.5517980655069923,0.41390204881003995,0,1,0,2,-0.2793753,0.7219,-0.1080893,0.149769,0.52113961,0.37703
1,3,2,1,19,5,4,2,0,3,1.6321911993768825,-0.10225201860500012,-0.7450040569042549,1.0647542973357746,4,2,0,3,0.4521032,0.953,-0.13258256999999998,0.22505535999999998,0.9082089999999999,0.02656
5,4,4,2,0,8,2,0,3,0,-0.13941349038185666,-1.5579095521427464,0.4339696469825484,-1.6811040760152447,2,0,3,0,-0.0044359199999999994,0.0808,-0.12242687999999999,0.0030140099999999997,0.00652864,0.0667
2,2,4,2,24,4,2,4,3,0,-0.052187064855913706,1.2774129047194527,0.699490203124163,-1.7066276936044893,2,4,3,0,-0.0260728,0.0299,-0.19989024,0.760384,0.00089401,2.62715
0,4,0,1,12,1,0,0,0,2,-1.6400850195187573,-1.30841783185344,-0.588397223334119,0.6539620196494206,0,0,0,2,-0.1212842,0.9565,-0.06438468,0.01607824,0.9148922500000001,0.28267
5,4,0,2,1,9,4,1,4,3,1.0006992974847415,-0.7185208575949971,1.5591802075617747,1.5372861364880037,4,1,4,3,0.1734796,0.5845,0.40225334999999995,0.08809024,0.34164025000000003,0.52551
6,0,0,2,25,4,0,2,2,3,-1.6829270752780612,0.30685888295423797,0.3193327510912308,1.5134870876547895,0,2,2,3,-0.5813424500000001,0.9815,0.08162688,0.35081929000000006,0.9633422500000001,0.03428
3,2,2,3,23,7,4,3,1,3,1.3023073700302417,0.5001368915789159,-0.3070945831893125,1.6731821544631704,4,3,1,3,0.49280399999999996,0.7605,-0.08535916,0.419904,0.5783602499999999,0.07241
1,4,1,2,27,7,3,3,4,0,0.42575890919488174,0.5764765000123616,1.3429136278696825,-1.6824837310200689,3,3,4,0,0.16683,0.249,-0.37765944,0.4489000000000001,0.062001,0.51458
3,3,1,4,30,1,3,3,0,1,0.22577219291045067,0.4248382778059263,-0.9985579779225701,-0.49598042687140576,3,3,0,1,0.08285949,0.1323,0.08201004,0.39225169,0.01750329,0.06344
0,2,2,0,32,0,4,3,1,3,1.3556028873948158,0.7853694285438806,-0.3308544239413707,1.5241794139421756,4,3,1,3,0.57802632,0.7916,-0.08384097,0.53319204,0.62663056,0.04054
5,4,4,1,21,4,4,2,0,3,1.1602431131323896,0.3117168580363662,-0.626031423649423,0.922304918087694,4,2,0,3,0.40229112,0.6776,-0.0964898,0.35247969,0.45914175999999995,0.36789
5,1,3,4,21,7,0,2,4,1,-0.995055028006676,-0.30663397027454303,1.294526798892863,-0.10381349175017612,0,2,4,1,-0.24103154999999996,0.5801,-0.02176389,0.17264025,0.3365160099999999,0.02651
0,2,3,0,8,8,1,4,0,3,-0.2552584091550147,1.4238461536236073,-0.3889533046124621,1.4583008874618284,1,4,0,3,-0.13566728,0.1484,-0.09442264,0.83576164,0.02202256,0.07778
0,1,5,0,22,9,4,4,0,1,1.1086612779981875,1.3065607552122227,-0.8369216890107577,-0.5211591307094442,4,4,0,1,0.570059,0.6475,0.07221311000000001,0.7751041599999999,0.41925624999999994,0.06558
6,1,2,4,17,3,0,4,4,3,-0.9294209985834223,1.0723369566096055,1.3030248441253511,0.9498980181841743,0,4,4,3,-0.44042921999999995,0.5418,0.20807392,0.66080641,0.29354723999999993,0.04757
3,4,4,1,9,3,2,3,3,3,-0.003518489513344359,0.9994673303776805,0.6559593999944796,1.5072786401330813,2,3,3,3,-0.00118785,0.0015,0.1663086,0.6271056100000001,2.25e-06,0.66236
6,0,2,0,2,8,4,4,3,2,1.1532170159878639,1.3631214650970032,0.6086131479849037,0.5911877169299274,4,4,3,2,0.60392745,0.6735,0.06075376,0.8040708900000001,0.45360225,0.19346
1,0,4,0,28,2,4,3,3,3,1.4046141991834598,0.5039538720005882,0.4494048719966593,1.4120824448002234,4,3,3,3,0.5323918200000001,0.8202,0.10695024,0.42133081,0.6727280400000001,0.03983
2,0,5,4,1,2,0,0,4,2,-1.706747258280234,-1.1897444405614472,1.4237317723255887,0.33698628229110045,0,0,4,2,-0.1602594,0.9954,0.08117088,0.025921000000000003,0.9908211599999999,0.07519
5,4,4,1,14,1,3,3,0,3,0.1781318269061046,0.6233212597328849,-1.0748669555204213,0.8453891515687544,3,3,0,3,0.07142575,0.1045,-0.15216363,0.46717225,0.01092025,0.09282
2,4,5,3,27,7,0,4,0,3,-1.608896002925984,1.7000567368646196,-0.7200302096904126,0.7236345973930339,0,4,0,3,-0.9324825400000001,0.9383,-0.08720796,0.98763844,0.88040689,0.59819
4,0,5,2,9,3,3,4,0,1,0.6120361676363355,1.584853327774147,-0.5764305882108197,-0.461833965502011,3,4,0,1,0.34360662000000003,0.3577,0.04397661,0.92275236,0.12794929000000002,0.1468
2,2,1,0,17,5,1,0,0,3,-0.4406788264812824,-1.4364601750895376,-1.1201320535955104,1.340340384549374,1,0,0,3,-0.023068339999999996,0.2566,-0.25105824,0.008082009999999999,0.06584356,0.07538
2,0,4,4,29,0,4,2,3,1,0.8882817431723279,0.21802733859531925,0.3843688115439451,-0.1331311606026867,4,2,3,1,0.29406063,0.5189,-0.00838856,0.32114888999999996,0.26925721,0.10725
3,0,3,2,12,3,4,0,3,1,1.6256792069014685,-1.4472171199142503,0.6776380868120511,-0.5884173121946155,4,0,3,1,0.08239056,0.9492,-0.06651712,0.00753424,0.9009806400000001,0.04763
2,1,5,0,2,2,3,3,4,3,0.39851136173196444,0.557044599683848,0.9417712069973411,0.8353866527837802,3,3,4,3,0.15487164,0.2331,0.1324224,0.44142736,0.05433561,1.41025
5,0,0,0,19,7,0,4,0,2,-1.1789331313256088,1.4554229916574417,-1.3768077055155559,0.32663886975492024,0,4,0,2,-0.63467642,0.6874,-0.07583268,0.85248289,0.47251876000000004,0.03743
